
Section	Id	Action
Main	40380	Item properties: Set item timebase to project/track default
Main	40381	Options: Switch to next color theme
Main	40382	Options: Switch to previous color theme
Main	40383	Options: Switch to a random color theme
Main	40389	Mixer: Toggle show master track on right side
Main	40390	Options: Toggle smooth seek (see preferences/Audio/Seeking)
Main	40392	Track: Save tracks as track template...
Main	40393	Markers: Insert region from selected items and edit...
Main	40394	File: Save project as template...
Main	40400	Automation: Set track automation mode to trim/read
Main	40401	Automation: Set track automation mode to read
Main	40402	Automation: Set track automation mode to touch
Main	40403	Automation: Set track automation mode to write
Main	40404	Automation: Set track automation mode to latch
Main	40405	Track: Render tracks to stereo post-fader stem tracks (and mute originals)
Main	40406	Track: Toggle track volume envelope visible
Main	40407	Track: Toggle track pan envelope visible
Main	40408	Track: Toggle track pre-FX volume envelope visible
Main	40409	Track: Toggle track pre-FX pan envelope visible
Main	40410	Transport: Time unit: Minutes:Seconds
Main	40411	Transport: Time unit: Measures.Beats
Main	40412	Transport: Time unit: Seconds
Main	40413	Transport: Time unit: Samples
Main	40414	Transport: Time unit: Hours:Minutes:Seconds:Frames
Main	40415	Envelope: Reset selected points to zero/center
Main	40416	Item navigation: Select and move to previous item
Main	40417	Item navigation: Select and move to next item
Main	40418	Item navigation: Select and move to item in previous track
Main	40419	Item navigation: Select and move to item in next track
Main	40420	Markers: Remove all markers from time selection
Main	40421	Item: Select all items in track
Main	40422	View: Show screen/track/item sets window
Main	40424	Envelope: Set shape of selected points to slow start/end
Main	40425	Envelope: Set default point shape to slow start/end
Main	40428	Envelope: Set shape of selected points to fast start
Main	40429	Envelope: Set shape of selected points to fast end
Main	40430	Envelope: Set default point shape to fast start
Main	40431	Envelope: Set default point shape to fast end
Main	40433	Item properties: Set item timebase to time
Main	40434	View: Move edit cursor to play cursor
Main	40435	Options: Show all takes in lanes (when room)
Main	40436	Item: Apply track/take FX to items (MIDI output)
Main	40437	Item properties: Toggle item play all takes
Main	40438	Take: Implode items across tracks into takes
Main	40439	Item: Set selected media online
Main	40440	Item: Set selected media temporarily offline
Main	40441	Peaks: Rebuild peaks for selected items
Main	40442	Help: Check for new versions
Main	40444	Screenset: Load track view #01
Main	40445	Screenset: Load track view #02
Main	40446	Screenset: Load track view #03
Main	40447	Screenset: Load track view #04
Main	40448	Screenset: Load track view #05
Main	40449	Screenset: Load track view #06
Main	40450	Screenset: Load track view #07
Main	40451	Screenset: Load track view #08
Main	40452	Screenset: Load track view #09
Main	40453	Screenset: Load track view #10
Main	40454	Screenset: Load window set #01
Main	40455	Screenset: Load window set #02
Main	40456	Screenset: Load window set #03
Main	40457	Screenset: Load window set #04
Main	40458	Screenset: Load window set #05
Main	40459	Screenset: Load window set #06
Main	40460	Screenset: Load window set #07
Main	40461	Screenset: Load window set #08
Main	40462	Screenset: Load window set #09
Main	40463	Screenset: Load window set #10
Main	40464	Screenset: Save track view #01
Main	40465	Screenset: Save track view #02
Main	40466	Screenset: Save track view #03
Main	40467	Screenset: Save track view #04
Main	40468	Screenset: Save track view #05
Main	40469	Screenset: Save track view #06
Main	40470	Screenset: Save track view #07
Main	40471	Screenset: Save track view #08
Main	40472	Screenset: Save track view #09
Main	40473	Screenset: Save track view #10
Main	40474	Screenset: Save window set #01
Main	40475	Screenset: Save window set #02
Main	40476	Screenset: Save window set #03
Main	40477	Screenset: Save window set #04
Main	40478	Screenset: Save window set #05
Main	40479	Screenset: Save window set #06
Main	40480	Screenset: Save window set #07
Main	40481	Screenset: Save window set #08
Main	40482	Screenset: Save window set #09
Main	40483	Screenset: Save window set #10
Main	40484	Item properties: Set item timebase to beats (position, length, rate)
Main	40485	Item properties: Set item timebase to beats (position only)
Main	40486	Track properties: Set track timebase to project default
Main	40487	Track properties: Set track timebase to time
Main	40488	Track properties: Set track timebase to beats (position, length, rate)
Main	40489	Track properties: Set track timebase to beats (position only)
Main	40490	Track: Arm all tracks for recording
Main	40491	Track: Unarm all tracks for recording
Main	40492	Track: Set track record monitor to off
Main	40493	Track: Set track record monitor to on
Main	40494	Track: Set track record monitor to auto/tape
Main	40495	Track: Cycle track record monitor
Main	40496	Track: Set track record mode to input
Main	40497	Track: Set track record mode to output (stereo)
Main	40498	Track: Set track record mode to none (monitoring only)
Main	40499	Track: Set track record mode to output (stereo latency compensated)
Main	40500	Track: Set track record mode to MIDI output
Main	40501	Track: Set track record mode to output (mono)
Main	40502	Track: Set track record mode to output (mono latency compensated)
Main	40503	Track: Set track record mode to MIDI overdub
Main	40504	Track: Set track record mode to MIDI replace
Main	40505	Track: Select last touched track
Main	40507	Options: Show overlapping media items in lanes
Main	40508	Item: Trim items to selected area
Main	40509	Item: Fade items in to cursor
Main	40510	Item: Fade items out from cursor
Main	40511	Item: Trim items left of cursor
Main	40512	Item: Trim items right of cursor
Main	40513	View: Move edit cursor to mouse cursor
Main	40514	View: Move edit cursor to mouse cursor (no snapping)
Main	40515	Item properties: Pitch item up one octave
Main	40516	Item properties: Pitch item down one octave
Main	40517	Item properties: Increase item rate by ~6% (one semitone)
Main	40518	Item properties: Decrease item rate by ~6% (one semitone)
Main	40519	Item properties: Increase item rate by ~0.6% (10 cents)
Main	40520	Item properties: Decrease item rate by ~0.6% (10 cents)
Main	40521	Transport: Set playrate to 1.0
Main	40522	Transport: Increase playrate by ~6% (one semitone)
Main	40523	Transport: Decrease playrate by ~6% (one semitone)
Main	40524	Transport: Increase playrate by ~0.6% (10 cents)
Main	40525	Transport: Decrease playrate by ~0.6% (10 cents)
Main	40526	Transport: Apply playrate to current BPM (no reset playrate)
Main	40527	View: Clear all peak indicators
Main	40528	Item: Select item under mouse cursor
Main	40529	Item: Select item under mouse cursor (leaving other items selected)
Main	40530	Item: Toggle selection of item under mouse cursor
Main	40531	Transport: Show playrate control
Main	40532	Transport: Show play state as text
Main	40533	Transport: Center transport controls
Main	40534	Transport: Time unit: Measures.Beats / minutes:Seconds
Main	40535	Track: Set all FX offline for selected tracks
Main	40536	Track: Set all FX online for selected tracks
Main	40537	Track: Render tracks to mono post-fader stem tracks (and mute originals)
Main	40541	Item: Set snap offset to cursor
Main	40542	Item: Set snap offset to nearest grid line
Main	40543	Take: Implode items on same track into takes
Main	40547	Item properties: Loop section of audio item source
Main	40548	Item: Heal splits in items
Main	40549	Mixer: Toggle show FX inserts if space available
Main	40557	Mixer: Toggle show sends if space available
Main	40566	Item properties: Toggle take preserve pitch
Main	40567	Locking: Clear all lock modes
Main	40568	Locking: Set all lock modes
Main	40569	Locking: Enable locking
Main	40570	Locking: Disable locking
Main	40571	Locking: Set time selection locking mode
Main	40572	Locking: Clear time selection locking mode
Main	40573	Locking: Toggle time selection locking mode
Main	40574	Locking: Set full item locking mode
Main	40575	Locking: Clear full item locking mode
Main	40576	Locking: Toggle full item locking mode
Main	40577	Locking: Set left/right item locking mode
Main	40578	Locking: Clear left/right item locking mode
Main	40579	Locking: Toggle left/right item locking mode
Main	40580	Locking: Set up/down item locking mode
Main	40581	Locking: Clear up/down item locking mode
Main	40582	Locking: Toggle up/down item locking mode
Main	40583	Locking: Set track envelope locking mode
Main	40584	Locking: Clear track envelope locking mode
Main	40585	Locking: Toggle track envelope locking mode
Main	40586	Locking: Set region locking mode
Main	40587	Locking: Clear region locking mode
Main	40588	Locking: Toggle region locking mode
Main	40589	Locking: Set marker locking mode
Main	40590	Locking: Clear marker locking mode
Main	40591	Locking: Toggle marker locking mode
Main	40592	Locking: Set time signature marker locking mode
Main	40593	Locking: Clear time signature marker locking mode
Main	40594	Locking: Toggle time signature marker locking mode
Main	40595	Locking: Set item edges locking mode
Main	40596	Locking: Clear item edges locking mode
Main	40597	Locking: Toggle item edges locking mode
Main	40598	Locking: Set item fade/volume handles locking mode
Main	40599	Locking: Clear item fade/volume handles locking mode
Main	40600	Locking: Toggle item fade/volume handles locking mode
Main	40601	Item: Render items to new take (preserve source type)
Main	40602	Performance meter: Reset graph
Main	40603	Take: Paste as takes in items
Main	40604	Track: View track recording settings (MIDI quantize, file format/path) for last touched track
Main	40605	Show action list
Main	40606	Item: Glue items, including leading fade-in and trailing fade-out
Main	40607	Track: Allow track media buffering
Main	40608	Track: Prevent track media buffering
Main	40609	Track: Allow track anticipative FX
Main	40610	Track: Prevent track anticipative FX
Main	40611	Item: Set item end to cursor
Main	40612	Item: Set item end to source media end
Main	40613	Markers: Delete marker near cursor
Main	40614	Markers: Edit marker near cursor
Main	40615	Markers: Delete region near cursor
Main	40616	Markers: Edit region near cursor
Main	40617	Markers: Delete time signature marker near cursor
Main	40618	Markers: Edit time signature marker near cursor
Main	40619	Show external timecode synchronization settings
Main	40620	Toggle external timecode synchronization
Main	40621	Options: Toggle loop points linked to time selection
Main	40622	Time selection: Copy time selection to loop points
Main	40623	Time selection: Copy loop points to time selection
Main	40624	Loop points: Remove loop points
Main	40625	Time selection: Set start point
Main	40626	Time selection: Set end point
Main	40627	Locking: Set loop points locking mode
Main	40628	Locking: Clear loop points locking mode
Main	40629	Locking: Toggle loop points locking mode
Main	40630	Go to start of time selection
Main	40631	Go to end of time selection
Main	40632	Go to start of loop
Main	40633	Go to end of loop
Main	40634	Loop points: Remove loop point selection
Main	40635	Time selection: Remove time selection
Main	40636	Item properties: Loop item source
Main	40637	Virtual MIDI keyboard: Send all input to VKB
Main	40638	Item: Show FX chain for item take
Main	40639	Take: Duplicate active take
Main	40640	Item: Remove FX for item take
Main	40641	Track properties: Toggle free item positioning
Main	40642	Take: Explode takes of items in place
Main	40643	Take: Explode takes of items in order
Main	40644	Item: Implode items across tracks into items on one track
Main	40645	Item: Auto-reposition items in free item positioning mode
Main	40646	View: Move cursor left to grid division
Main	40647	View: Move cursor right to grid division
Main	40648	Options: Add edge points when moving envelope points with items
Main	40649	Options: Add edge points when ripple editing or inserting time
Main	40650	Options: Reduce envelope data when recording or drawing automation
Main	40651	View: Toggle show/hide item labels
Main	40652	Item properties: Set item rate to 1.0
Main	40653	Item properties: Reset item pitch
Main	40656	Markers: Add/move marker 10 to play/edit cursor
Main	40657	Markers: Add/move marker 1 to play/edit cursor
Main	40658	Markers: Add/move marker 2 to play/edit cursor
Main	40659	Markers: Add/move marker 3 to play/edit cursor
Main	40660	Markers: Add/move marker 4 to play/edit cursor
Main	40661	Markers: Add/move marker 5 to play/edit cursor
Main	40662	Markers: Add/move marker 6 to play/edit cursor
Main	40663	Markers: Add/move marker 7 to play/edit cursor
Main	40664	Markers: Add/move marker 8 to play/edit cursor
Main	40665	Markers: Add/move marker 9 to play/edit cursor
Main	40666	Record: Start new files during recording
Main	40667	Transport: Stop (save all recorded media)
Main	40668	Transport: Stop (DELETE all recorded media)
Main	40669	Record: Remove recorded media not yet in project
Main	40670	Record: Add recorded media to project
Main	40671	Transport: Toggle preserve pitch in audio items when changing master playrate
Main	40672	Transport: Apply playrate to current BPM
Main	40680	Transport: Show play position tempo and time signature
Main	40681	Envelope: Set default point shape to bezier
Main	40683	Envelope: Set shape of selected points to bezier
Main	40684	Convert active take MIDI to in-project MIDI source data
Main	40685	Convert active take MIDI to .mid file reference
Main	40687	Item properties: Toggle lock
Main	40688	Item properties: Lock
Main	40689	Item properties: Unlock
Main	40690	Theme development: Show theme element finder
Main	40691	View: Toggle show media cues in items
Main	40692	Item: Import item media cues as project markers
Main	40693	Take: Toggle take volume envelope
Main	40694	Take: Toggle take pan envelope
Main	40695	Take: Toggle take mute envelope
Main	40696	Track: Rename last touched track
Main	40697	Remove items/tracks/envelope points (depending on focus)
Main	40698	Edit: Copy items
Main	40699	Edit: Cut items
Main	40701	Insert virtual instrument on new track...
Main	40702	Track: Insert new track at end of track list
Main	40703	View: Show item labels
Main	40704	Item: Set to custom color...
Main	40705	Item: Set to random colors
Main	40706	Item: Set to one random color
Main	40707	Item: Set to default color
Main	40708	View: Hide item labels
Main	40716	View: Toggle show MIDI editor windows
Main	40717	Item: Select all items in current time selection
Main	40718	Item: Select all items on selected tracks in current time selection
Main	40719	Item properties: Mute
Main	40720	Item properties: Unmute
Main	40721	Loop points: Halve loop length
Main	40722	Loop points: Double loop length
Main	40723	View: Expand selected track height, minimize others
Main	40725	Grid: Toggle measure grid
Main	40726	Envelope: Insert 4 envelope points at time selection
Main	40727	View: Minimize all tracks
Main	40728	Track: Solo tracks
Main	40729	Track: Unsolo tracks
Main	40730	Track: Mute tracks
Main	40731	Track: Unmute tracks
Main	40732	Item: Split at media cues
Main	40733	Item: Shrink to first media cue
Main	40734	Item: Shrink to last media cue
Main	40735	Item: Shrink to first and last media cues
Main	40736	Track: Toggle automatic record-arm when track selected
Main	40737	Track: Set automatic record-arm when track selected
Main	40738	Track: Clear automatic record-arm
Main	40740	Track: Set/clear all tracks automatic record-arm
Main	40741	Move edit cursor to next cue in items
Main	40742	Move edit cursor to previous cue in items
Main	40743	Track: Nudge master track volume up
Main	40744	Track: Nudge master track volume down
Main	40745	Options: Solo in front
Main	40746	Item: Split item under mouse cursor
Main	40747	Item: Split item under mouse cursor (select left)
Main	40748	Item: Split item under mouse cursor (select right)
Main	40749	Options: Set loop points linked to time selection
Main	40750	Options: Unset loop points linked to time selection
Main	40751	Track properties: Set free item positioning
Main	40752	Track properties: Unset free item positioning
Main	40753	Snapping: Disable snap
Main	40754	Snapping: Enable snap
Main	40755	Snapping: Save snap state
Main	40756	Snapping: Restore snap state
Main	40757	Item: Split items at edit cursor (no change selection)
Main	40758	Item: Split items at edit cursor (select left)
Main	40759	Item: Split items at edit cursor (select right)
Main	40760	Item: Dynamic split items...
Main	40762	View: Restore next zoom/scroll position
Main	40768	View: Show track grouping matrix window
Main	40769	Unselect all tracks/items/envelope points
Main	40770	Track: Unset track solo defeat (all tracks)
Main	40771	Track: Toggle all track grouping enabled
Main	40772	Track: Set track grouping parameters
Main	40773	Item: Create chromatic MIDI from items
Main	40774	Grid: Set to 1/64
Main	40775	Grid: Set to 1/32
Main	40776	Grid: Set to 1/16
Main	40777	Grid: Set to 1/12 (1/8 triplet)
Main	40778	Grid: Set to 1/8
Main	40779	Grid: Set to 1/4
Main	40780	Grid: Set to 1/2
Main	40781	Grid: Set to 1
Main	40782	Grid: Adjust by 1/1.5
Main	40783	Grid: Adjust by 1/2
Main	40784	Grid: Adjust by 1/3
Main	40785	Grid: Adjust by 1.5
Main	40786	Grid: Adjust by 2
Main	40787	Grid: Adjust by 3
Main	40788	Track: Render tracks to stereo stem tracks (and mute originals)
Main	40789	Track: Render tracks to mono stem tracks (and mute originals)
Main	40790	Move edit cursor to previous zero crossing in items
Main	40791	Move edit cursor to next zero crossing in items
Main	40792	Item: Split at previous zero crossing
Main	40793	Item edit: Move items/envelope points left by grid size
Main	40794	Item edit: Move items/envelope points right by grid size
Main	40795	Item properties: Set take preserve pitch
Main	40796	Item properties: Clear take preserve pitch
Main	40797	Item properties: Increase item rate by ~6% (one semitone), clear 'preserve pitch'
Main	40798	Item properties: Decrease item rate by ~6% (one semitone), clear 'preserve pitch'
Main	40799	Item properties: Increase item rate by ~0.6% (10 cents), clear 'preserve pitch'
Main	40800	Item properties: Decrease item rate by ~0.6% (10 cents), clear 'preserve pitch'
Main	40801	Create measure from time selection (new time signature)...
Main	40802	Time selection: Extend time selection to next transient in items
Main	40803	Time selection: Swap left edge of time selection to next transient in items
Main	40804	Group: Select all tracks in group 01
Main	40805	Group: Select all tracks in group 02
Main	40806	Group: Select all tracks in group 03
Main	40807	Group: Select all tracks in group 04
Main	40808	Group: Select all tracks in group 05
Main	40809	Group: Select all tracks in group 06
Main	40810	Group: Select all tracks in group 07
Main	40811	Group: Select all tracks in group 08
Main	40812	Group: Select all tracks in group 09
Main	40813	Group: Select all tracks in group 10
Main	40814	Group: Select all tracks in group 11
Main	40815	Group: Select all tracks in group 12
Main	40816	Group: Select all tracks in group 13
Main	40817	Group: Select all tracks in group 14
Main	40818	Group: Select all tracks in group 15
Main	40819	Group: Select all tracks in group 16
Main	40820	Group: Select all tracks in group 17
Main	40821	Group: Select all tracks in group 18
Main	40822	Group: Select all tracks in group 19
Main	40823	Group: Select all tracks in group 20
Main	40824	Group: Select all tracks in group 21
Main	40825	Group: Select all tracks in group 22
Main	40826	Group: Select all tracks in group 23
Main	40827	Group: Select all tracks in group 24
Main	40828	Group: Select all tracks in group 25
Main	40829	Group: Select all tracks in group 26
Main	40830	Group: Select all tracks in group 27
Main	40831	Group: Select all tracks in group 28
Main	40832	Group: Select all tracks in group 29
Main	40833	Group: Select all tracks in group 30
Main	40834	Group: Select all tracks in group 31
Main	40835	Group: Select all tracks in group 32
Main	40836	Item navigation: Move cursor to nearest transient in items
Main	40837	Move edit cursor to start of next measure (no seek)
Main	40838	Move edit cursor to start of current measure (no seek)
Main	40839	Move edit cursor forward one measure (no seek)
Main	40840	Move edit cursor back one measure (no seek)
Main	40841	Move edit cursor forward one beat (no seek)
Main	40842	Move edit cursor back one beat (no seek)
Main	40843	Set project tempo from time selection (new time signature)...
Main	40844	Track: View input FX chain for current/last touched track
Main	40845	Help: All actions
Main	40846	Track: View FX chain for master track
Main	40847	Item: Open item inline editors
Main	40848	View: Restore previous zoom/scroll position
Main	40849	File: Export project MIDI...
Main	40850	Item: Show notes for items...
Main	40851	Envelope: Toggle display in separate lane for selected envelope
Main	40852	Track: Set track record mode to MIDI touch-replace
Main	40853	Track: Toggle show/hide in TCP
Main	40855	Item: Mute active take of multitake item within time selection
Main	40856	Item: Solo active take of multitake item within time selection
Main	40857	Automation lane: Increase active fader a little bit
Main	40858	Automation lane: Decrease active fader a little bit
Main	40859	New project tab
Main	40860	Close current project tab
Main	40861	Next project tab
Main	40862	Previous project tab
Main	40863	Envelope: Toggle record arm for selected envelope
Main	40866	Track: Toggle track mute envelope active
Main	40867	Track: Toggle track mute envelope visible
Main	40868	Transport: Toggle transport home/end marker navigation
Main	40869	View: Restore previous zoom level
Main	40871	Project tabs: Run background projects
Main	40872	Project tabs: Auto-offline background project media
Main	40873	Project tabs: Run stopped background projects
Main	40874	Project tabs: Always show project tabs
Main	40875	View: Restore next zoom level
Main	40876	Global automation override: No override (set automation modes per track)
Main	40877	Track: Freeze to multichannel (render pre-fader, save/remove items and online FX)
Main	40878	Global automation override: All automation in trim/read mode
Main	40879	Global automation override: All automation in read mode
Main	40880	Global automation override: All automation in touch mode
Main	40881	Global automation override: All automation in latch mode
Main	40882	Global automation override: All automation in write mode
Main	40883	Envelope: Toggle bypass for selected envelope
Main	40884	Envelope: Toggle hide/display selected envelope
Main	40885	Global automation override: Bypass all automation
Main	40886	File: Close all projects
Main	40887	Envelope: Reduce number of points...
Main	40888	Envelope: Show all active envelopes for tracks
Main	40889	Envelope: Hide all envelopes for tracks
Main	40890	Envelope: Toggle show all active envelopes for tracks
Main	40891	Envelope: Toggle display all visible envelopes in lanes for tracks
Main	40892	Track: Render tracks to multichannel post-fader stem tracks (and mute originals)
Main	40893	Track: Render tracks to multichannel stem tracks (and mute originals)
Main	40894	Item: Explode multichannel audio or MIDI to new one-channel items
Main	40895	Track: Set track record mode to output (full multichannel)
Main	40896	Track: Set track record mode to output (full multichannel compensated)
Main	40897	File: Save all projects
Main	40898	Markers: Renumber all markers in timeline order
Main	40899	Track: Set track icon...
Main	40900	Track: Remove track icon
Main	40901	Track: Freeze to mono (render pre-fader, save/remove items and online FX)
Main	40903	Mixer: Toggle show track icons in mixer
Main	40904	Grid: Set framerate grid
Main	40905	Toolbars: Customize...
Main	40906	View: Show track manager window
Main	40907	Track: Insert/show reaControlMIDI (MIDI track control)
Main	40908	Global automation override: Toggle bypass all automation
Main	40909	Project tabs: Hide all background project windows
Main	40910	Mixer: Toggle show FX parameters if space available
Main	40911	Item: Set focus to item under mouse cursor
Main	40912	Options: Toggle auto-crossfade on split
Main	40913	Track: Vertical scroll selected tracks into view
Main	40914	Track: Set first selected track as last touched track
Main	40915	Envelope: Insert new point at current position
Main	40916	Item: Crossfade items within time selection
Main	40917	Master track: Toggle stereo/mono (L+R)
Main	40918	Item: Set item mix behavior to enclosed items replace enclosing items
Main	40919	Item: Set item mix behavior to always mix
Main	40920	Item: Explode MIDI note rows (pitch) to new items
Main	40921	Item: Set item mix behavior to always replace
Main	40922	Item: Set item mix behavior to project default
Main	40923	Grid: Set measure grid
Main	40925	Markers: Quantize tempo markers to MIDI resolution
Main	40926	Envelope: Toggle show all active envelopes for all tracks
Main	40927	Options: Enable auto-crossfade on split
Main	40928	Options: Disable auto-crossfade on split
Main	40929	File: Open render queue
Main	40930	Item: Remove content (trim) behind items
Main	40931	Item: Split items at project markers
Main	40932	Item: Split items at timeline grid
Main	40933	Tempo envelope: Set display range...
Main	40934	Project recording settings
Main	40936	Item properties: Normalize items (reset to unity if already normalized)
Main	40937	Item properties: Normalize multiple items to common gain (reset to unity if already normalized)
Main	40938	Item properties: Reset item take gain to +0dB (un-normalize)
Main	40939	Track: Select track 01
Main	40940	Track: Select track 02
Main	40941	Track: Select track 03
Main	40942	Track: Select track 04
Main	40943	Track: Select track 05
Main	40944	Track: Select track 06
Main	40945	Track: Select track 07
Main	40946	Track: Select track 08
Main	40947	Track: Select track 09
Main	40948	Track: Select track 10
Main	40949	Track: Select track 11
Main	40950	Track: Select track 12
Main	40951	Track: Select track 13
Main	40952	Track: Select track 14
Main	40953	Track: Select track 15
Main	40954	Track: Select track 16
Main	40955	Track: Select track 17
Main	40956	Track: Select track 18
Main	40957	Track: Select track 19
Main	40958	Track: Select track 20
Main	40959	Track: Select track 21
Main	40960	Track: Select track 22
Main	40961	Track: Select track 23
Main	40962	Track: Select track 24
Main	40963	Track: Select track 25
Main	40964	Track: Select track 26
Main	40965	Track: Select track 27
Main	40966	Track: Select track 28
Main	40967	Track: Select track 29
Main	40968	Track: Select track 30
Main	40969	Track: Select track 31
Main	40970	Track: Select track 32
Main	40971	Track: Select track 33
Main	40972	Track: Select track 34
Main	40973	Track: Select track 35
Main	40974	Track: Select track 36
Main	40975	Track: Select track 37
Main	40976	Track: Select track 38
Main	40977	Track: Select track 39
Main	40978	Track: Select track 40
Main	40979	Track: Select track 41
Main	40980	Track: Select track 42
Main	40981	Track: Select track 43
Main	40982	Track: Select track 44
Main	40983	Track: Select track 45
Main	40984	Track: Select track 46
Main	40985	Track: Select track 47
Main	40986	Track: Select track 48
Main	40987	Track: Select track 49
Main	40988	Track: Select track 50
Main	40989	Track: Select track 51
Main	40990	Track: Select track 52
Main	40991	Track: Select track 53
Main	40992	Track: Select track 54
Main	40993	Track: Select track 55
Main	40994	Track: Select track 56
Main	40995	Track: Select track 57
Main	40996	Track: Select track 58
Main	40997	Track: Select track 59
Main	40998	Track: Select track 60
Main	40999	Track: Select track 61
Main	41000	Track: Select track 62
Main	41001	Track: Select track 63
Main	41002	Track: Select track 64
Main	41003	Track: Select track 65
Main	41004	Track: Select track 66
Main	41005	Track: Select track 67
Main	41006	Track: Select track 68
Main	41007	Track: Select track 69
Main	41008	Track: Select track 70
Main	41009	Track: Select track 71
Main	41010	Track: Select track 72
Main	41011	Track: Select track 73
Main	41012	Track: Select track 74
Main	41013	Track: Select track 75
Main	41014	Track: Select track 76
Main	41015	Track: Select track 77
Main	41016	Track: Select track 78
Main	41017	Track: Select track 79
Main	41018	Track: Select track 80
Main	41019	Track: Select track 81
Main	41020	Track: Select track 82
Main	41021	Track: Select track 83
Main	41022	Track: Select track 84
Main	41023	Track: Select track 85
Main	41024	Track: Select track 86
Main	41025	Track: Select track 87
Main	41026	Track: Select track 88
Main	41027	Track: Select track 89
Main	41028	Track: Select track 90
Main	41029	Track: Select track 91
Main	41030	Track: Select track 92
Main	41031	Track: Select track 93
Main	41032	Track: Select track 94
Main	41033	Track: Select track 95
Main	41034	Track: Select track 96
Main	41035	Track: Select track 97
Main	41036	Track: Select track 98
Main	41037	Track: Select track 99
Main	41038	Pre-roll: Toggle pre-roll on record [deprecated duplicate]
Main	41039	Loop points: Set loop points to items
Main	41040	Move edit cursor to start of next measure
Main	41041	Move edit cursor to start of current measure
Main	41042	Move edit cursor forward one measure
Main	41043	Move edit cursor back one measure
Main	41044	Move edit cursor forward one beat
Main	41045	Move edit cursor back one beat
Main	41046	Toggle show master tempo envelope
Main	41047	Grid: Set to 1/128
Main	41048	Reset global recording pass counter (may affect take alignment, recorded filenames)
Main	41049	Insert new subproject...
Main	41050	Toggle show master track and tempo envelope
Main	41051	Item properties: Toggle take reverse
Main	41052	Item edit: Enable relative grid snap
Main	41053	Item edit: Disable relative grid snap
Main	41054	Item edit: Toggle relative grid snap
Main	41059	Item: Crossfade any overlapping items
Main	41060	ReaScript: Run reaScript (EEL or lua)...
Main	41061	ReaScript: Run last reaScript (EEL or lua)
Main	41062	Project tabs: Play stopped background projects with active project
Main	41063	Project tabs: Synchronize play start times w/ play background projects
Main	41064	[developer] Write C++ API functions header
Main	41065	ReaScript: Open reaScript documentation (html)...
Main	41067	Track: Insert multiple new tracks...
Main	41069	Item: Move, stretch, and loop items to fit time selection
Main	41070	Reset soft takeover for all MIDI controller assignments
Main	41071	Options: Toggle pooled (ghost) MIDI source data when copying media items
Main	41072	Item: Paste items/tracks, creating pooled (ghost) MIDI items and automation items regardless of preferences/Media/MIDI and preferences/Media/Automation settings
Main	41074	Toggle show all floating windows
Main	41075	[developer] Debug console
Main	41076	File: Batch file converter
Main	41077	Toggle show all floating windows (except mixer)
Main	41078	FX: Auto-float new FX windows
Main	41079	Toggle show all floating windows (except unattached docker)
Main	41080	Toggle show all floating windows (except mixer and unattached docker)
Main	41084	Toolbar: Show/hide toolbar docker
Main	41085	Toolbar: Press active toolbar button 01
Main	41086	Toolbar: Press active toolbar button 02
Main	41087	Toolbar: Press active toolbar button 03
Main	41088	Toolbar: Press active toolbar button 04
Main	41089	Toolbar: Press active toolbar button 05
Main	41090	Toolbar: Press active toolbar button 06
Main	41091	Toolbar: Press active toolbar button 07
Main	41092	Toolbar: Press active toolbar button 08
Main	41093	Toolbar: Press active toolbar button 09
Main	41094	Toolbar: Press active toolbar button 10
Main	41095	Toolbar: Press active toolbar button 11
Main	41096	Toolbar: Press active toolbar button 12
Main	41097	Toolbar: Press active toolbar button 13
Main	41098	Toolbar: Press active toolbar button 14
Main	41099	Toolbar: Press active toolbar button 15
Main	41100	Toolbar: Press active toolbar button 16
Main	41105	Toolbars: Switch to toolbar 1
Main	41106	Toolbars: Switch to toolbar 2
Main	41107	Toolbars: Switch to toolbar 3
Main	41108	Toolbars: Switch to toolbar 4
Main	41109	Automation: Toggle track between touch and trim/read modes
Main	41110	Track: Select track under mouse
Main	41111	Toolbar: Open toolbar 1 at mouse cursor
Main	41112	Toolbar: Open toolbar 2 at mouse cursor
Main	41113	Toolbar: Open toolbar 3 at mouse cursor
Main	41114	Toolbar: Open toolbar 4 at mouse cursor
Main	41115	Item: Invert selection
Main	41116	Options: Cycle through editing modes: Auto-crossfade off, auto-crossfade on, trim content behind items
Main	41117	Options: Toggle trim behind items when editing
Main	41118	Options: Enable auto-crossfades
Main	41119	Options: Disable auto-crossfades
Main	41120	Options: Enable trim behind items when editing
Main	41121	Options: Disable trim behind items when editing
Main	41122	Envelope: Increase bezier tension for selected points by 5%
Main	41123	Envelope: Decrease bezier tension for selected points by 5%
Main	41124	Envelope: Increase bezier tension for selected points by 25%
Main	41125	Envelope: Decrease bezier tension for selected points by 25%
Main	41126	Envelope: Insert new point at current position to all visible track envelopes
Main	41127	Item: Select next adjacent non-overlapping item
Main	41128	Item: Select previous adjacent non-overlapping item
Main	41129	Tempo: Increase current project tempo 01 BPM
Main	41130	Tempo: Decrease current project tempo 01 BPM
Main	41131	Tempo: Increase current project tempo 10 percent
Main	41132	Tempo: Decrease current project tempo 10 percent
Main	41133	Tempo: Increase current project tempo 100 percent (double)
Main	41134	Tempo: Decrease current project tempo 50 percent (half)
Main	41135	Tempo: Increase current project tempo 10 BPM
